2026-03-19 15:56:18 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.4 s  dt=0.0001 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260319_155618.log
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00505  t=0.050500 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00506  t=0.050600 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00507  t=0.050700 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00508  t=0.050800 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00509  t=0.050900 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00510  t=0.051000 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00511  t=0.051100 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00512  t=0.051200 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00513  t=0.051300 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00514  t=0.051400 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00515  t=0.051500 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00516  t=0.051600 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00517  t=0.051700 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00518  t=0.051800 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00519  t=0.051900 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00520  t=0.052000 s  sink_cg                         (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  vf_angle                        (VfAngleBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  cg_start                        (CodeGenStart)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  motor_sink                      (DB42S02PlantBlock)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  sink                            (VectorEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:56:20 [DEBUG  ] EmbedSim.sink — EXEC   step=00521  t=0.052100 s  sink_cg                         (VectorEnd)
